Title,Description,URL,Sentiment
An incomplete history of pop on BBC television,It's 70 years since the BBC launched its first televised chart show. How have things changed since?,https://www.bbc.co.uk/news/entertainment-arts-63647648?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Some strike action cancelled after the Queen's death,Strike action by postal workers and RMT train staff has been cancelled following the death of the Queen.,https://www.bbc.co.uk/news/business-62827929?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
England: Gareth Southgate says players will take the knee before Iran World Cup 2022 match,Gareth Southgate says his England players will take the knee before Monday's World Cup opener against Iran.,https://www.bbc.co.uk/sport/football/63695662?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Wales football: FAW considers Cymru team name change after World Cup,Wales' national football teams could change their name to Cymru - the Welsh name for Wales - after this year's World Cup in Qatar.,https://www.bbc.co.uk/sport/football/63456797?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine war in maps: Tracking the Russian invasion,Russian forces are continuing to make slow progress around the eastern city of Izyum but Ukrainian resistance is stopping advances elsewhere.,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Robotaxi tech improves but can they make money?,"Despite setbacks, robotaxi services from Cruise and Waymo are making progress, but will they make money?",https://www.bbc.co.uk/news/business-64742934?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Who is striking? How Friday 6 January's walkouts will affect you,"What you need to know about the rail strike and other industrial action, by the BBC's Zoe Conway.",https://www.bbc.co.uk/news/business-64174086?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
'Stolen' Charles Darwin notebooks left on library floor in pink gift bag,Two books owned by Charles Darwin are left outside Cambridge University library in a pink gift bag.,https://www.bbc.co.uk/news/entertainment-arts-60980288?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Li Shangfu: War with US would be unbearable disaster, says China defence minister",Defence Minister Li Shangfu says Beijing is open to dialogue in his first major speech in the role.,https://www.bbc.co.uk/news/world-asia-china-65803311?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine crisis: Is the UK doing enough to help refugees?,How is the government helping Ukrainian refugees in the UK and in countries neighbouring Ukraine?,https://www.bbc.co.uk/news/60555166?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"A bit bruised but glad to be back, says TV debate host Kate McCann",Kate McCann fainted while hosting the latest Tory leadership TV debate on Tuesday evening.,https://www.bbc.co.uk/news/uk-62323912?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Transfer rumours: Raphinha, Richarlison, Eriksen, De Jong, Evanilson, Hojberg, McGinn","Arsenal closing in on Raphinha from Leeds, Chelsea join race for Everton's Richarlison, Manchester United could make move for Arsenal target Martinez, plus more.",https://www.bbc.co.uk/sport/61777283?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Inside London's only pointe shoes factory,The craft of making pointe shoes for ballet dancers has recently been put on the heritage craft red list.,https://www.bbc.co.uk/news/uk-england-london-61011231?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Possible Mull Viking boat burials to be investigated,Archaeologists will evaluate two mounds on Mull as part of a series of digs later this month.,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-62794761?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'Race to find quake survivors' and a 'scar' on police,David Carrick's sentencing and the continued search for earthquake survivors lead the front pages.,https://www.bbc.co.uk/news/blogs-the-papers-64563325?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'Britain burning' and 'Truss closing on Mordaunt',Record temperatures in the UK and the narrowing race to be the next Tory leader lead the papers,https://www.bbc.co.uk/news/blogs-the-papers-62231856?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Shinzo Abe: A divided Japan bids farewell to its slain ex-PM,Protesters marched against a state funeral for Abe even as local and global leaders gathered to honour him.,https://www.bbc.co.uk/news/world-asia-63043774?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Nurses' strike: How much do you know about their pay? Try our quiz,"The BBC's Laura Foster tests your knowledge in this video quiz, with five questions on nurses' pay.",https://www.bbc.co.uk/news/health-63749010?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Prince Harry and Meghan: Where do they get their money?,The Duke of Sussex's memoir Spare has finally been published after a series of leaks.,https://www.bbc.co.uk/news/explainers-51047186?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Cost of living: What Tory MPs want from Rishi Sunak,"MPs are not short of ideas for the chancellor to help struggling families, but all come at a price.",https://www.bbc.co.uk/news/uk-politics-60705352?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Northern Ireland elections 2023: When are they and who can vote?,Every seat in all of Northern Ireland's 11 councils is up for grabs on 18 May.,https://www.bbc.co.uk/news/uk-northern-ireland-65163065?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Infosys: Tech firm part-owned by Chancellor Rishi Sunak's wife closing Russia office,"Rishi Sunak has been under pressure over his wife's stake in Infosys, which operates in Russia.",https://www.bbc.co.uk/news/uk-politics-60952063?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Week in pictures: 13-19 May 2023,"A selection of striking images from around the world, taken over the past seven days.",https://www.bbc.co.uk/news/in-pictures-65645238?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Nasa says flash over Kyiv was not its satellite,There is widespread speculation over a flash that lit up the skies over the Ukrainian capital.,https://www.bbc.co.uk/news/world-europe-65331823?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Local elections 2023: What to expect from May's polls in England,The upcoming polls are the biggest test of political opinion in England outside a general election.,https://www.bbc.co.uk/news/uk-politics-65190787?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Turkey-Syria earthquake: First aid convoy reaches opposition-held Idlib,Vital UN deliveries to the opposition-held region were halted for four days due to road damage.,https://www.bbc.co.uk/news/world-middle-east-64581537?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Week in pictures: 30 April - 6 May 2022,"A selection of powerful images from all over the globe, taken in the past seven days.",https://www.bbc.co.uk/news/in-pictures-61348541?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Autumn Statement: When is it and how will it affect me?,With the UK facing a cost-of-living crisis the government is set to unveil tax and spending plans.,https://www.bbc.co.uk/news/business-63555313?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
'Pavement parking frightens me',"Ted, who is blind, hopes people will reconsider parking their vehicles on pavements.",https://www.bbc.co.uk/news/uk-england-nottinghamshire-61980720?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Hurricanes: Are they getting more violent?,As Hurricane Ian makes its way through the Caribbean towards the US - we ask if climate change is making these storms more severe?,https://www.bbc.co.uk/news/61843574?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Mifepristone: US Supreme Court preserves abortion drug access,"For now access to mifepristone remains unchanged, in the latest legal battle over abortion in the US.",https://www.bbc.co.uk/news/world-us-canada-65356390?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
UK elections 2022: Voters discuss key election issues,Voters in Southampton discuss their key issues ahead of the local elections.,https://www.bbc.co.uk/news/uk-politics-61250993?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Could contact lenses be the ultimate computer screen?,Firms are developing smart contact lenses that can project data in front of the user's eye.,https://www.bbc.co.uk/news/business-61318460?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
UK farmers turn to Nepal and Tajikistan for fruit pickers,"No longer able to rely on workers from places like Ukraine, the UK is recruiting from further afield.",https://www.bbc.co.uk/news/business-61603429?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Pope Francis urges Hungarians to 'open doors' to migrants,"The pontiff addressed up to 100,000 people, including Hungary's nationalist PM Viktor Orban.",https://www.bbc.co.uk/news/world-europe-65445145?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: A 'budget for the rich' as the 'pound plunges',Saturday's papers are dominated by Chancellor Kwasi Kwarteng's biggest tax cuts in 50 years.,https://www.bbc.co.uk/news/blogs-the-papers-63016309?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Bisexuality more visible but 'work to do' on safety,"More people identify as bisexual than gay or lesbian, says a study from the LGBT charity, Stonewall.",https://www.bbc.co.uk/news/uk-63121245?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Check your postcode: Is your area vulnerable to extreme heat?,"With Britain reaching record temperatures, use our postcode tool to find out how your area experiences extreme heat.",https://www.bbc.co.uk/news/uk-62243280?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'Hopelessly devoted to you' and 'tax-plan tension',The death of Olivia Newton-John and tensions among the rival Tory leadership campaigns lead the papers.,https://www.bbc.co.uk/news/blogs-the-papers-62472380?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Africa Eye: One man's search for a new life in Europe,Africa Eye investigates the struggles facing illegal migrants between Nigeria and Europe.,https://www.bbc.co.uk/news/world-africa-63000822?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Football Focus: Manchester City's Chloe Kelly & Lauren Hemp play Honesty Cards,Manchester City and England stars Chloe Kelly and Lauren Hemp take on the Football Focus Honesty Cards - but what truths will be revealed?,https://www.bbc.co.uk/sport/av/football/62974568?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'Drunken' Tory whip quits and No 10 'plans VAT cut',Government whip Chris Pincher's resignation and a possible tax cut make Friday's front pages.,https://www.bbc.co.uk/news/blogs-the-papers-62004696?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Boris Johnson says he has handed over Covid WhatsApps,The pandemic inquiry is demanding the government release the unredacted messages by Thursday.,https://www.bbc.co.uk/news/uk-politics-65770586?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
William and Harry united in grief,"What messages were sent by Prince William and Catherine, Prince Harry and Meghan, appearing together?",https://www.bbc.co.uk/news/uk-62866245?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Tucker Carlson leaves Fox News,The highly rated US TV host leaves just days after the US network paid $787.5m to settle a legal case,https://www.bbc.co.uk/news/world-us-canada-65379340?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Center Parcs owner Brookfield puts holiday chain up for sale,The private equity owner of the resort firm wants to sell the business for up to £5bn.,https://www.bbc.co.uk/news/business-65600417?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Chris Mason: Life under the 'don't know yet' government,"Amid economic uncertainty, Rishi Sunak's team are pausing to work out what to do next, writes Chris Mason.",https://www.bbc.co.uk/news/uk-politics-63486668?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Hollywood reflects on MeToo impact as new Weinstein trial begins,How have the revelations behind Harvey Weinstein's court cases changed how Hollywood works?,https://www.bbc.co.uk/news/entertainment-arts-63344081?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Starmer will lose working class, say Liverpool dock strikers","Liverpool's dock workers have called on Keir Starmer to ""show solidarity"" with them on the picket line.",https://www.bbc.co.uk/news/uk-politics-63055138?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Gareth Bale's golf-themed bar: Opposition mounts to Bristol bar planned,Wales and Real Madrid footballer Gareth Bale wants to open the venue on Bristol's harbourside.,https://www.bbc.co.uk/news/uk-england-bristol-60942589?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Extreme weather: What is it and how is it connected to climate change?,"Heatwaves, wildfires, floods and droughts highlight how extreme weather is linked to climate change.",https://www.bbc.co.uk/news/science-environment-58073295?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Brittney Griner: Russia frees US basketball star in swap with arms dealer Viktor Bout,Brittney Griner flies home to the US while notorious arms dealer Viktor Bout returns to Russia.,https://www.bbc.co.uk/news/world-europe-63905112?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
England v New Zealand: Daryl Mitchell's six lands in a beer,Daryl Mitchell's six drops into an unfortunate fan's beer on day one of the second Test between England and New Zealand in Nottingham.,https://www.bbc.co.uk/sport/av/cricket/61759108?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
A-level results 2022: What to do if you missed your grades,Hazel Shearing looks at the options - in a minute - if your A-levels weren't what you were hoping for.,https://www.bbc.co.uk/news/education-62575171?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Week in pictures: 23 - 29 April 2022,"A selection of powerful images from all over the globe, taken in the past seven days.",https://www.bbc.co.uk/news/in-pictures-61260550?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: Harry wants family 'back' and NHS on 'knife edge',The Duke of Sussex's calls to reconcile with his father and brother leads Tuesday's front pages.,https://www.bbc.co.uk/news/blogs-the-papers-64148753?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Chelsea withdraw request to play FA Cup tie behind closed doors,Chelsea withdraw their request to play Saturday's FA Cup quarter-final at Middlesbrough behind closed doors.,https://www.bbc.co.uk/sport/football/60757919?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Brexit: Micheál Martin and Boris Johnson discuss NI Protocol,Micheál Martin and Boris Johnson met prior to attending the Ireland-England rugby match on Saturday.,https://www.bbc.co.uk/news/uk-northern-ireland-60723231?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
'I never knew my mother escaped the Holocaust',Child migrant Michael Goodwin never knew his mother - a German Jew - spent her life looking for him.,https://www.bbc.co.uk/news/uk-england-nottinghamshire-63318112?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'A Labour moment' and 'misery for homeowners',Keir Starmer's speech at Labour's conference and the impact of rate rises on mortgages lead the papers.,https://www.bbc.co.uk/news/blogs-the-papers-63055816?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"European Super League: New proposal would be open competition, say organisers","A new-look European Super League would be a competition with no permanent members and based on sporting performance, says A22 chief executive Bernd Reichart.",https://www.bbc.co.uk/sport/football/64578730?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Which of Europe's biggest names are still available on free transfers?,Will Paul Pogba return to Juventus? What next for Gareth Bale? And where could Christian Eriksen end up?,https://www.bbc.co.uk/sport/football/61874931?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Iran protests: US to ease internet curbs for Iranians,The move comes after Iran tries to clamp down on internet freedom to stamp out widespread protests.,https://www.bbc.co.uk/news/world-middle-east-63013359?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
European Championships Munich 2022: GB's Daryll Neita wins bronze as Dina Asher-Smith pulls up with cramp in women's 100m final,Watch as Great Britain's Daryll Neita wins bronze as team-mate Dina Asher-Smith pulls up with cramp in the women's 100m final at the European Championships in Munich.,https://www.bbc.co.uk/sport/av/athletics/62570595?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Fifa no more? EA Sports rebrands its biggest game,Work has started on introducing the successor to the famous football game.,https://www.bbc.co.uk/news/entertainment-arts-65244351?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
What is gene-edited food and is it safe to eat?,"Gene-edited food can now be developed and sold in England, but not in the rest of the UK.",https://www.bbc.co.uk/news/science-environment-64559210?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'We three kings' and 'Phil fights for job',Phillip Schofield's position at This Morning and a new Coronation picture lead Saturday's papers.,https://www.bbc.co.uk/news/blogs-the-papers-65579148?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Harry and Meghan, the final episodes, in 60 seconds",BBC royal correspondent looks at the royal rift at the centre of the new episodes of Harry and Meghan.,https://www.bbc.co.uk/news/uk-63993158?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Miami Grand Prix: Fernando Alonso says rules should be given time despite lack of entertainment,Fernando Alonso says Formula 1 should give its rules more time before taking action to try to fix the lack of on-track entertainment.,https://www.bbc.co.uk/sport/formula1/65489412?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
New UK prime minister: What can Liz Truss expect on her first day?,What awaits Liz Truss when she walks through the doors of Downing Street?,https://www.bbc.co.uk/news/uk-politics-62596329?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Covid inquiry lawyers ask for Sturgeon's messages,Lawyers have questioned whether Nicola Sturgeon's messages are relevant to the Covid inquiry.,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-65823328?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Robot boat maps Pacific underwater volcano,Uncrewed surface vessel Maxlimer surveys the underwater Hunga-Tonga seamount that erupted in January.,https://www.bbc.co.uk/news/science-environment-62606589?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Week in pictures: 16 - 22 April 2022,"A selection of striking images from all over the globe, taken in the past seven days.",https://www.bbc.co.uk/news/in-pictures-61190019?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine war in maps: Tracking the Russian invasion,Russian forces are continuing to make slow progress around the eastern city of Izyum but Ukrainian resistance is stopping advances elsewhere.,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
KAA Gent 1-1 West Ham United: Hammers held in Belgium despite taking the lead,West Ham remain well placed to make back-to-back European semi-finals despite seeing their 100% winning run in the Europa Conference League ended by Gent.,https://www.bbc.co.uk/sport/football/65259069?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
UK heatwave: Country may have hottest day on record with 41C forecast,"The Met Office has issued a red warning in England, with amber warnings in Scotland and Wales.",https://www.bbc.co.uk/news/uk-62201793?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Royal Family greet Queen Elizabeth II's coffin at Buckingham Palace,The King was joined Royals including Princes William and Harry and their wives to witness the arrival.,https://www.bbc.co.uk/news/uk-62883712?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Government promises robust crypto regulation,Proposals are being set out as scandals and tumbling values raise questions about the industry's future.,https://www.bbc.co.uk/news/technology-64468617?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Stuart Broad says England must attract supporters through their playing style,Pace bowler Stuart Broad says England must play a style of cricket that will attract supporters to watch.,https://www.bbc.co.uk/sport/cricket/61650076?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Vivienne Westwood: Julian Assange to ask for prison leave for funeral, says wife","The Wikileaks founder fighting extradition to the US will seek leave from Belmarsh, his wife says.",https://www.bbc.co.uk/news/uk-64135076?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Rafael Nadal: Why Spaniard's absence from French Open is hard to imagine even now it's happening,Why it's almost impossible to imagine the French Open without Rafael Nadal and what his absence means for the tournament and his rivals.,https://www.bbc.co.uk/sport/tennis/65633576?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Election 2022: What are the election results in my area?,Find out who won in the national elections in Northern Ireland and local elections in the rest of the UK.,https://www.bbc.co.uk/news/uk-politics-60695244?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
National Insurance: What will tax changes cost me?,"A new health and social care tax is being introduced, with further changes in July.",https://www.bbc.co.uk/news/uk-politics-58436009?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
'A pasta sandwich?!' - Sam Kerr's secret to success,"Chelsea forward Sam Kerr reveals the secret superstitions which help her succeed on a matchday, including a strange-sounding pre-match meal.",https://www.bbc.co.uk/sport/av/football/65577171?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Marcus North pulls out of running to be England managing director of men's cricket,Former Australia batter Marcus North pulls out of the running to be England's new managing director of men's cricket for family reasons.,https://www.bbc.co.uk/sport/cricket/61092159?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Covid: Vaccines not linked to deaths, says study, and brain changes after virus",Five things you need to know about the coronavirus pandemic this Tuesday morning.,https://www.bbc.co.uk/news/uk-60652743?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Hugh Grant gets court go-ahead to sue publisher of Sun,"The High Court rules the actor can bring action over phone-tapping, but not for alleged voicemail hacking.",https://www.bbc.co.uk/news/uk-65721073?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Pat Nevin: My son's autism wasn't a secret,Former footballer Pat Nevin has spoken for the first time about his grown-up son's autism diagnosis.,https://www.bbc.co.uk/news/uk-scotland-65820771?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Cost of living: The homebuyers anxious about their mortgages,Three people from Derby tell BBC News how they will be affected by the Bank of England base rate hike.,https://www.bbc.co.uk/news/uk-england-derbyshire-63470931?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Biden's secret trip: No phones and 10 hours on a train,Our North America editor on how Joe Biden's audacious trip to Kyiv was kept a secret.,https://www.bbc.co.uk/news/world-us-canada-64710479?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Arsenal 0-1 Lyon: Defeat for Gunners but they qualify for quarter-finals,Arsenal are through to the quarter-finals of the Women's Champions League despite losing to holders Lyon in a match marred by an injury to striker Vivianne Miedema.,https://www.bbc.co.uk/sport/football/63976971?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Australia: Gunman charged over Canberra airport shooting,"No-one was injured in Sunday's incident, which sent passengers running in fear.",https://www.bbc.co.uk/news/world-australia-62538738?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Wimbledon: How does tennis work when you're blind?,"Wimbledon brings tennis to the spotlight every summer, though how does the sport work when you're blind?",https://www.bbc.co.uk/news/disability-62041246?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
World Cup 2022: Uruguay 0-0 South Korea - nothing to separate teams in exciting goalless draw,Nothing could separate Uruguay and South Korea in their World Cup opener in Group H despite plenty of attacking quality on show in Qatar.,https://www.bbc.co.uk/sport/football/63657469?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Derry Girls star: A private Channel 4 wouldn't make this show,Saoirse-Monica Jackson chats to Radio 1 Newsbeat ahead of the third and final series of Derry Girls.,https://www.bbc.co.uk/news/newsbeat-61067257?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
What it's like inside Russia 14 months after Ukraine invasion,"At first glance things may seem normal, but with a closer look Moscow's narrative of the war is prominent.",https://www.bbc.co.uk/news/world-europe-65454203?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Extreme weather: What is it and how is it connected to climate change?,"Heatwaves, wildfires, floods and droughts highlight how extreme weather is linked to climate change.",https://www.bbc.co.uk/news/science-environment-58073295?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine: Travel curfew halts Irish student's escape attempt,A 19-year-old Irish woman living in Sumy is observing a travel curfew as she tries to leave Ukraine.,https://www.bbc.co.uk/news/world-europe-60658896?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
CEO Secrets: 'Don't treat your business like your baby',"Liz Jackson MBE started her career as an entrepreneur, creating her own marketing company, aged 25.",https://www.bbc.co.uk/news/business-61792300?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The race to make diesel engines run on hydrogen,"Ordinary diesel trucks could be converted to a hydrogen-diesel mix, according to researchers in Australia.",https://www.bbc.co.uk/news/business-64248564?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Jubilee Bank Holiday: What will the long weekend weather be?,Going to an event or holding a street party? Find out what the weather will do.,https://www.bbc.co.uk/news/uk-61646072?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Partition: Why was British India divided 75 years ago?,"Britain left India 75 years ago and the country became two separate states, India and Pakistan.",https://www.bbc.co.uk/news/world-south-asia-62467438?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine war: What will Russia's losses mean for Putin?,"Questions are being asked as even state media reported the ""tough"" week, says the BBC's Russia editor.",https://www.bbc.co.uk/news/world-europe-62879367?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
When will we know the results?,Officials have called on voters to be patient as the results of the 8 November midterm are certified.,https://www.bbc.co.uk/news/world-us-canada-63545194?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Local Elections 2023: As it happened... in under 60 seconds,Missed today's coverage? Here's some of the most important moments from the last 24 hours.,https://www.bbc.co.uk/news/uk-politics-65503343?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Women's T20 World Cup: England overcome 'weird' experience of beating Ireland on day of WPL auction,"England beat Ireland on a ""weird day"" where the Women's Premier League auction took place at the same time as their T20 World Cup match.",https://www.bbc.co.uk/sport/cricket/64631537?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Gareth Southgate: 'Not a lot more' England players can do but discuss key issues,Gareth Southgate says England's players cannot do much more but discuss human rights issues in the build-up to the World Cup in Qatar.,https://www.bbc.co.uk/sport/football/62988523?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Which policies will Rishi Sunak stick with or twist?,We take a look at early indications of the new prime minister's direction in key areas.,https://www.bbc.co.uk/news/uk-politics-63407273?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
UK pays more for electricity than it costs to make,The price energy suppliers pay for electricity is linked to the price of gas-fired generation.,https://www.bbc.co.uk/news/business-64471262?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Serbians hand in guns and question culture of violence after two shootings,Back-to-back attacks prompt a gun amnesty and fears among some that the country is becoming more like the US.,https://www.bbc.co.uk/news/world-europe-65597622?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Rich to get twice as much cost-of-living support, says think tank","The Resolution Foundation says limits on energy costs are needed, but the rich will benefit more.",https://www.bbc.co.uk/news/business-62882964?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Keir Starmer calls for extra tax on oil and gas producers,The party says this would help fund a freeze of the energy price cap through the winter.,https://www.bbc.co.uk/news/business-62542541?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
PMQs: New Prime Minister Liz Truss and Labour leader Keir Starmer's first PMQs in full,New Prime Minister Liz Truss and Labour leader Sir Keir Starmer face each other in the Commons.,https://www.bbc.co.uk/news/uk-politics-62820187?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Queen's speech: Five traditions that changed,Prince Charles and Prince William attended the State Opening of Parliament in the Queen's absence.,https://www.bbc.co.uk/news/uk-61398238?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Mark Zuckerberg reveals new Quest Pro VR headset,Facebook-owner Meta has revealed a new VR headset as part of its continued metaverse push.,https://www.bbc.co.uk/news/technology-63200153?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Rapper Slowthai appears in court after rape charge,The 28-year-old rapper from Northampton is expected to appear before Oxford Crown Court next month.,https://www.bbc.co.uk/news/uk-england-oxfordshire-65615806?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Warne died from natural causes, Thai police say",Thai police say there's no sign of foul play in the cricketer's death while on holiday on Koh Samui.,https://www.bbc.co.uk/news/world-asia-60645939?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine war: On the front line with troops in Kherson region,The BBC’s Abdujalil Abdurasulov reports from Ukrainian front line positions in the Kherson region,https://www.bbc.co.uk/news/world-europe-63064531?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Eurovision 2023: When is it and how do you get tickets?,The Eurovision Song Contest will be broadcast live from Liverpool on 13 May.,https://www.bbc.co.uk/news/uk-64402700?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'Rishi's roar' and 'Truss legacy rejected',Most of Thursday's papers look at the different issues facing Rishi Sunak as begins his new role.,https://www.bbc.co.uk/news/blogs-the-papers-63408084?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Asylum seekers: Will this migrant bill become a reality?,The government has unveiled sweeping changes to asylum rules - but admits they may never come into force.,https://www.bbc.co.uk/news/uk-64882930?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Keir Starmer leads calls for immediate general election,Opposition parties demand an election following the resignation of Prime Minister Liz Truss.,https://www.bbc.co.uk/news/uk-politics-63328852?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Iranian who made Paris airport home for 18 years dies,"Mehran Karimi Nasseri, who inspired a Hollywood film, died in Charles de Gaulle airport on Saturday.",https://www.bbc.co.uk/news/world-europe-63612017?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
